День 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.Вход в клуб;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;С нее начался мой путь йога. ;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Она вдохновила тебя? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Скорее ее гибель. Она.. Она заболела. И.. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Прости. ;;;;;;;72.RoomGG56;соня прижимает к себе гг (голову руками к груди, просто бошками прислонились и проч);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ничего. Это было давно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И именно в йоге я нашел средство исцеления. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Мне очень жаль. Она была тебе дорога. ;;;;;;;72.RoomGG57;гг выпрямляется, вытирает слезы, соня смотрит на него ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Какое дежурное сочувствие."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Дааа.. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Слушай, а где именно ты нашел браслет? ;;;;;;;72.RoomGG58;тот же стат, только соня гладит по щеке гг ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Ну-ну. Не говори.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я.. я не помню. На какой-то парковке. Это было.. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Звук - phone_ringtone_loop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А я ждал твоего звонка! ;;;;;;;72.RoomGG59;Адам отвечает, соня встает с кровати ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Да, Том сказал, что ты вероятно забыла. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Как ты только могла забыть пригласить меня?! ;;;;;;;72.RoomGG60;тот же стат, только соня одевается как-то сексуально в этот момент (например, натянуты штаны, она их застегивает и тд);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А.. Ну да, я понимаю, да. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Конечно, приду. Конечно, да. ;;;;;;;72.RoomGG61;гг чешет затылок,улыбается;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А ты уже там, да? Оооу. Хорошо. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Может быть я подъеду через пару часов. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;До встречи! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Твоя подружка? ;;;;;;;72.RoomGG62;соня одетая подходит к гг, он сидит на кровати, она ласково гладит его по голове;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;В каком смысле? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Не волнуйся. Я не из ревнивых. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Уже уходишь? ;;;;;;;72.RoomGG63;тот же стат, только гг обнимает ее на талию/ноги (куда дотянется), смотрят др на др ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Да. Мне надо заехать еще в пару мест. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Это ведь не из-за того, что у меня есть подружка? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Так значить, у тебя все-таки есть подружка? Ха-ха. ;;;;;;;72.RoomGG64;тот  же стат, соня треплет его по щеке;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;В каком часу мне подъехать в клуб? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А мы не вместе туда придем? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Лучше порознь. Пусть Тельма и остальные участники немного побудут среди своих, выпьют и расслабятся. ;;;;;;;72.RoomGG65;соня отстраняется, отходит от гг. гг сидит так же. смотрит на нее;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Потеряют бдительность? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Именно. Вы будете заняты своим мероприятием. И есть шанс, что меня никто не заметит. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я смогу тогда внимательно осмотреть кабинеты. ;;;;;;;72.RoomGG66;гг смотрит, как соня берет свой блокнот со стола.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Хорошо. Так и сделаем. Тогда приезжай к 19.00. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Соня;Скоро увидимся. И будь добр, не делай глупостей.;;;;;;;72.RoomGG67;соня у двери, машет гг. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;ГГ заваливается на кровать, смотрит скучающим взглядом на экран ноута. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Последствия: строки ;;;;;;;Звук message_tgfb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Примечание: нужен фаллос на липучке и освободите столик перед диваном в кв Дрю;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Переписка: окно чата. - обсудить с Кириллом до статиков. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.RoomGG68;гг достает телефон, смотрит в него радостно ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Ты знаешь, что за воровство наказывают? ;;;;;;;;чат;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Привет, Дрю. Не понимаю, о чем ты. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Ага. Прямо-таки и не понимаешь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Честное слово, не понимаю. Тем более недавно я обзавелся другом - самым настоящим полицейским. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.RoomGG69;гг поворачивается на кровати на бок, оперся локтем. на ладони держит голову ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Мне теперь совсем не безопасно воровать. ;;;;;;;;чат ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;А твой друг такой непредвзятый? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Совершенно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Что ж. Тогда пришли мне его номер. Я расскажу ему, как ты украл мою фотографию. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Весьма пикантного содержания. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.RoomGG70;ГГ достает фотку Дрю, которую спер из кармана (из под подушки, хоть из жопы), смотрит на нее - показать дрю.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Вот черт. ;;;;;;;;чат ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ты очень красивая. И мне захотелось что-то сохранить о тебе на память. Я верну, если нужно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Это конечно мило, но веет каким-то извращением. И нет, возвращать не нужно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Хм.. У меня есть один знакомый, который как-то украл белье одной милой девушки. Вот это действительно извращение.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А это всего лишь мааааленькая фотография. Неужели я понесу серьезное за это наказание. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Понесешь, если не ответишь на несколько вопросов мне с максимальной честностью. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Спрашивай. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;О чем ты думал, когда рассматривал мое фото? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я подумал, что ты чертовски сексуальная и горячая девушка. И какой идиот твой парень.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.RoomGG71;удобно ГГ ложится на кровать и мечтательно переписывается с Дрю ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я подумал, что не выпускал бы тебя из постели. ;;;;;;;;чат ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Как откровенно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Что бы ты сделал, если б я оказалась сейчас рядом с тобой? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Думаю, ты догадываешься. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Представь и расскажи мне. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Неужели, ты сейчас одна сидишь на диване и скучаешь?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Решила развлечь себя пикантными переписками со своим тренером? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я, кстати говоря, с недавних профессионал эротических переписок. ;;;;;;;;Примечание: очень нужно попробовать сделать эффект - будто Дрю смотрит в камеру на игрока (т.е. довольно крупный план. пусть всю позу видно не будет, важно попробовать установить зрительный контакт с игроком). ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Представь, что я рядом с тобой. ;;;;;;;72.Drew1;фото селфи: Дрю сидит (одетая) на своем диване, такая вся милашка - любая поза;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ты очень красивая. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Уверена, ты говоришь это всем девушкам. ;;;;;;;72.Drew2;фото селфи: Дрю (одетая) в более соблазнительной позе - любая поза ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Да-да."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я говорю это только сверх красивым девушкам. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;И что бы было, если б ты оказалась рядом сейчас? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Хм.. Думаю, я бы ощутила то, как быстро ты завелся. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ты мог бы коснуться меня, где хочется. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Ты со мной флиртуешь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Drew3;фото: Дрю в лифчике, сжимает ладонями груди, сидя на диване ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Есть еще вопросы? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я так понимаю, свадьба отменилась? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Хм.. Я ожидала получить от тебя немного другое. ;;;;;;;72.Drew4;фото: Дрю в лифчике возмущенно смотрит в камеру - типа надулась, готова обидеться на гг, сидя на диване ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;У тебя очень упругая и красивая грудь. Я заметил это в первые минуты нашего знакомства. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Так намного лучше. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Обращай внимание. Я совсем не против. ;;;;;;;72.Drew_anim1;(она присылает мини видос?) Дрю массирует грудь (в лифе), сидя на диване ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ты наверняка заметила, как я пялился на нее. Не мог заставить себя этого не делать. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Ни к чему себя сейчас сдерживать. Сейчас ты можешь попробовать со мной все, что захочешь. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Тогда сними его. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Anim2Static;фото: Дрю сидит на диване без лифа, смотрит соблазнительно в камеру. - грудь выделяется ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Не могу не сказать, что мне не жаль, что это всего лишь переписка. ;;;;;;;72.Drew_anim2;(она присылает мини видос?) Дрю, сидя на диване, оттягивает соски и отпускает их, глядя в камеру ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я бы хотела, чтоб ты коснулся каждого миллиметра на моем теле. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;У меня бы не хватило терпения быть одинаково внимательным ко всему. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Где-то бы я точно сорвался. Уверяю тебя. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Я бы расстроилась, если б было иначе. ;;;;;;;72.Drew5;фото: Дрю на диване, широко расставила ноги, касается пальцами промежности. (мб телефон типа на столике напротив поставлен, чтоб удобнее себя фоткать) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Черт.. Такие видео сводят с ума. Ты ведь знаешь, да? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Почему бы тебе просто не приехать ко мне сейчас? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Я не ответила тебе - отменилась ли свадьба. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Вдруг я через час должна выезжать к Филу? Так что у нас есть только этот чат. ;;;;;;;72.Anim3Static;фото: такое же, как выше, только без белья. Дрю касается пальцами промежности ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Знаешь, после того, как ты ушел, я все еще думала о тебе. ;;;;;;;72.Drew_anim3;(она присылает мини видос?) Дрю, сидя на диване, широко расставила ноги, гладит пальцами клитор ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Представляла, как бы мы это сделали на моем диване. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Делали это? .. Ты представляла, как я трахаю тебя на твоем диване? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Да. Именно это.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Как ты успеваешь довести меня до оргазма за несколько минут до прихода Фила. ;;;;;;;72.Anim4Static;фото: дрю (мб закинула ногу или на диван или на столик так, чтоб промежность было очень видно) проникает в себя пальцами ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я хочу увидеть тебя всю. Увидеть, какая ты мокрая. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Чего бы ты сейчас хотела? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Ты можешь сам убедиться, чего именно я бы хотела.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Черт! Ты уже такая мокрая. ;;;;;;;72.Drew_anim4;(она присылает мини видос?)  Дрю медленно трахает себя пальцами ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Да, очень. И у меня для тебя есть сюрприз. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я думал, что уже его получил. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Нет. Есть кое-что еще. Хочешь увидеть? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Да! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Drew6;фото: Дрю стоит перед столом на коленях. На столике член на липучке (селфи) РЕФ Д1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Поможешь разобраться, что с этим делать? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Чееерт! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Хочешь, представим, что это твой член? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Оближи его. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Anim5Static;фото: Дрю облизывает член на липучке;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Drew_anim5;(она присылает мини видос?) Дрю облизывает член снизу вверх, задерживаясь на головке языком круговыми движениями ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Это что-то невероятное. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Я бы могла сделать это с тобой. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Возьми его полностью, Дрю. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Хочешь увидеть, как глубоко я могу вобрать его в себя? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Да, черт возьми! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Anim6Static;фото: Дрю полностью вбирает член на присоске в рот. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Drew_anim6;(она присылает мини видос?) Дрю глубоко и медленно вбирает в себя член полностью. Глубоко.  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ого.. У меня кончились слова в голове. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Уверена, что все они в районе твоего члена. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Мой стояк ярче любых слов. Это правда. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Ну тогда продолжим. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Anim7Add1;фото: РЕФ Д2. Дрю насаживается не полностью на член на липучке (на усмотрение художника - член на столике перед диваном или на полу - откуда это сделать анатомичнее и естественнее и откуда удобнее снимать ) (см РЕФ Д2 - там 2 варианта, которые более правдоподобно показывают начало насаживания - этот стат и вот уже села, молодец - следующий стат.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;У меня сейчас остановится сердце. Ты невероятная, детка.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Да.. Продолжай. Насаживайся сильнее. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Anim7Add2;фото: тот же стат, что и выше, только Дрю полностью села на член ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Ты не представляешь, что я чувствую. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Боже.. Как же это приятно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ты главное не переставай мне писать. Я хочу знать, чем кончится. ;;;;;;;72.Anim7Static;фото: тот же стат, только Дрю с другого ракурса, насела на член. Усмотрение художника (см РЕФ Д2 - там 2 варианта, которые более правдоподобно показывают начало насаживания и вот уже села, молодец.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Думаю, ты знаешь, чем кончится.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я хочу видеть! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Адам, я сейчас кончу..;;;;;;;72.Drew_anim7;(она присылает мини видос?) Дрю интенсивно скачет на члене. ВАЖНО - смотрите статики, чтоб определить позу!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;72.Drew_anim8;(она присылает мини видос?) Дрю интенсивно скачет на члене. и кончает. (анимация заканчивается);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Боже.. Это было великолепно. ;;;;;;;72.RoomGG71;удобно ГГ лежит на кровати и мечтательно переписывается с Дрю - фон. Чат ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Дрю? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Тебе не мешало бы сходить в душ и тоже остыть."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Я тут, Адам. Не могу даже примерно описать тебе свои ощущения. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ты кончил? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я бы с удовольствием кончил, если б был рядом. В тебе. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Мне надо в душ. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Дрю;Я уверена, что мы еще спишемся. 💋;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Если сейчас ты не выпустишь пар, то на вечеринку пойдешь со стояком."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Да-да.. Сейчас. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;Затемнение экрана ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73. Ресепшен ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Примечание: Вечереет. (надо как-то украсить или намекнуть,что в клубе сегодня вечеринка. бутылки стоят на ресепшен, стаканчики) мусорное ведро где-то близко к стойке, чтоб его можно было использовать ;;;;;;Клубная музыка + шум болтовни ;73.Resepshen01;гг стоит у вдери в клуб, видно, как тому плохо, он оперся о стойку, прикрыв лицо руками;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""План следующий - развлекать компанию и ждать Соню."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Хотя она мне не нравится. Я бы ей не доверял.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Она попадет в кабинет Тельмы и.."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я думаю, что стоит ребятам рассказать о своих подозрениях. ;;;;;;звук - 6звук удара головой ;73.Resepshen02;гг чешет подбородок. том лицо падает на стойку. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Зачем?"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Потому что, если все это правда, то они в опасности. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ну и мне не помешает заручиться поддержкой.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Тебя скорее всего пошлют."" ";;;;;;;73.Resepshen03;тот же стат, тьолько гг пожимает плечами ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Может быть только Рэйч..  Хм-хм.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А вот и Том. Но всех остальных придется поискать. ;;;;;;;73.Resepshen04;гг просто стоит, том повернулся лицом к гг, голова его так же на стойке лежит. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Твой друг кажется напился в слюни."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Задача: Раследования. Поговорить с Рэйчал, Томом, Хильдой, Сарой.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбор (незначительный, без последствий, только последовательность событий) протыкать надо все. ;;;;;;;;;Открывание карты ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Открывание карты ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Ресепшн (том);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Уборная (рэйч);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3. Зал бокса (Сара и Хильда) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4. Тренерская (Эмма и Саманта);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73. Ресепшен ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Клубная музыка за стеной + шум болтовни ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ничего себе тусовка. ;;;;;;;73.Resepshen05;ГГ у стойки, разглядывает бутылки, стаканчики. Том пьяный в жопу у стойки в неестественной позе - рука лицо ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Они всем коллективом решили уйти в отрыв? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
