;Ваш адвокат может присутствовать при допросе. Если у Вас нет денег на адвоката, он будет предоставлен государством. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Вам это понятно?;;;;;;;Bath19;детектив надевает наручники на стейси, она плачет ;;;;;;;;;;;;;;;;;;;;
Стейси ;Мне больно! Отпусти! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Bath20;Выходит ГГ, он в ужасе и ярости. ;;;;;;;;;;;;;;;;;;;;
ГГ;Отпустите ее! Вы что делаете?!;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Оу. Макс, с легким паром. ;;;;;;;Bath21;гг подходит к детек. детект, улыбается, удерживая стейси ;;;;;;;;;;;;;;;;;;;;
ГГ;Я не мылся. Что вы делаете? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;По-мне так очевидно. Я арестовываю убийцу. ;;;;;;;Bath22;тот же стат, детект пожимает плечами ;;;;;;;;;;;;;;;;;;;;
ГГ;Но вы даже не дали ей высказаться. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;В суде выскажется. ;;;;;;;Bath23;детектив уводит стейси в сторону кухни, гг ошарашенный замер, тянется за ними рукой ;;;;;;;;;;;;;;;;;;;;
Стейси ;Ааа.. боже мой! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А что если вы взяли не того? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Что если сейчас вы уедете в участок, а настоящий убийца здесь. И он продолжит делать то, что начал.. ;;;;;;;Bath24;гг бросается следом за ними;;;;;;;;;;;;;;;;;;;;
;Мистер Кунини! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А Ракель? Куда по-вашему тогда пропала Ракель. ;;;;;;;Bath25;гг обгоняет их. загораживает собой ход на улицу. ;;;;;;;;;;;;;;;;;;;;
Детектив ;А эта нам расскажет Бриджет. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Я понятия не имею, где она. ;;;;;;;Bath26;детектив за локоть держит стейси, она плачет ;;;;;;;;;;;;;;;;;;;;
ГГ;Хорошо-хорошо. Дайте 20 минут нам. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Пусть Стейси.. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Бриджет.. ;;;;;;;Bath27;гг приподняв руки в позе сдаюсь - на уровне груди, улыбается примирительно, подходит к ним ;;;;;;;;;;;;;;;;;;;;
ГГ;Бриджет расскажет все по порядку. Вы ведь не бросились сразу арестовывать Терезу или Ракель. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А выслушали их. Почему бы не поступить и в этот раз так же? ;;;;;;;Bath28;гг указывает на наручники, стейси плачет, детектив смотрит на наручники ;;;;;;;;;;;;;;;;;;;;
Детектив ;Потому что эта милая леди выкрала ключ от кабинета, пока я притворялся спящим и пьяным. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Вы притворялись? ;;;;;;;Bath29;тот же стат, гг ошарашено глядит на детект, детект  смотрит на него грозно ;;;;;;;;;;;;;;;;;;;;
Детектив ;Мне нужно было исключить себя из уравнения. Я рассчитывал провести так всю ночь, если потребуется. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Но не пришлось. Убийца сразу начал действовать. ;;;;;;;Bath30;тот же стат, только детект потрясает локтем стейси, как бы показывая ее гг ;;;;;;;;;;;;;;;;;;;;
ГГ;Не навешивайте ярлыки. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Она выкрала ключ, и я поймал ее в тот самый момент, когда она открывала кабинет. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ладно. Ради вас, Макс, и ради всех остальных, кроме Терезы, я ее выслушаю. ;;;;;;;Bath31;детектив снимает наручники, стейси плачет ;;;;;;;;;;;;;;;;;;;;
Стейси ;Меня действительно зовут Бриджит. В Pink Star есть дурацкое правило - запрещено приходить на повторный кастинг, если в первый раз отказали. ;;;;;;;Bath32;стейси вытирает руками слезы, гг рядом, жалостливый, утешает ;;;;;;;;;;;;;;;;;;;;
ГГ;Серьезно? Это мистер Голд придумал? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Я очень хотела стать моделью. Сделала ринопластику. ;;;;;;;Bath33;стейси поднимает голову - показывает пальцем на нос ;;;;;;;;;;;;;;;;;;;;
;Я пошла на это ради мечты! И да соврала про имя. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И мистер Голд меня в самом деле не вспомнил. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Даже сказал, что я очень ему понравилась. И он хочет познакомиться со мной поближе. ;;;;;;;Bath34;она тянется к гг руками, гг берет ее за руки.. детектив на фоне - недовольное лицо ;;;;;;;;;;;;;;;;;;;;
ГГ;И вы познакомились? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Не успели. Он сказал, что у нас будет все время после показа на вилле. ;;;;;;;Bath35;гг обнимает стейси ;;;;;;;;;;;;;;;;;;;;
;Вот и вся история, мистер Кунини. ;;;;;;;Bath36;стейси в объятиях гг обиженно поворачивается к детективу;;;;;;;;;;;;;;;;;;;;
Детектив ;Кто это все может доказать? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;У меня есть выписки из больницы. Не с собой, разумеется. Но я могу попросить выслать в электронном виде. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Ммм.. ;;;;;;;Bath37;стейси в объятиях гг, детектив чешет подбородок ;;;;;;;;;;;;;;;;;;;;
ГГ;Вот видите! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Пока я вижу только хорошо продуманную историю. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Зачем вам нужен был ключ от кабинета? ;;;;;;;Bath38;стейси чуть отступает от гг, детект - руки в боки ;;;;;;;;;;;;;;;;;;;;
Стейси ;Макс вам наверное рассказывал, что мы в ночь перед убийством вызывали деву с красными бусами. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Да-да. Какой-то подобный бред я припоминаю. ;;;;;;;Bath39;тот же стат, только детектив достает (из жопы) блокнот, листает его.;;;;;;;;;;;;;;;;;;;;
Стейси ;Это не бред. Я пыталась вернуть ее дух обратно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Но у меня ничего не вышло. Макс свидетель. ;;;;;;;Bath40;стейси указывает рукой на гг и чуть оборачивается к нему ;;;;;;;;;;;;;;;;;;;;
Детектив ;Вы участвовали в экзорцизме?! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Нет же. Я просто зашел, а она там колдует.;;;;;;;Bath41;"гг руками показывает ""нет"", детектив раздражен - хмурится ";;;;;;;;;;;;;;;;;;;;
Стейси ;Это не колдовство. Я пыталась всех нас спасти. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Я не понимаю, при чем тут какая-то сказочная баба?;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Сексист.. ;;;;;;;Bath42;стейси в сторону говорит , недовольная. ;;;;;;;;;;;;;;;;;;;;
Детектив ;Я все слышал. ;;;;;;;Bath43;детектив смотрит на стейси грозно, она заломила руки за спиной, смотрит в пол  ;;;;;;;;;;;;;;;;;;;;
Стейси ;У меня не вышло вернуть ее обратно. И с тех пор она может находиться на вилле и вселяться в людей.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Понимаете? А это значит, что она могла толкнуть кого-нибудь на убийство. ;;;;;;;Bath44;тот же стат, только стейси смотрит на детектива ;;;;;;;;;;;;;;;;;;;;
Детектив ;Так! Нет! Ни за что на свете! Такие прецеденты уже были! И благородный суд, хвала ему и слава, не принял всерьез эту долбанную защиту адвокатов! ;;;;;;;Bath45;детектив швыряет блокнот (стол, куда угодно, тумбу.. любую поверхность ) ;;;;;;;;;;;;;;;;;;;;
;Одержимые демонами! Тфу. Ни за что! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Каждый садист, псих, маньяк будет кричать, что он одержим. ;;;;;;;Bath46;грозно смотрит на стейси, чуть даже наклонил корпус к ней , гг держит испуганную стейси за руку ;;;;;;;;;;;;;;;;;;;;
Стейси ;А вы сами случайно не одержимы? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Мне осенить себя крестным знамением? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Если можно.. ;;;;;;;Bath47;тот же стат, детектив выпрямляется, скрещивает руки на груди ;;;;;;;;;;;;;;;;;;;;
ГГ;Стоп. Стейси.. Можно я буду называть тебя Стейси? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Зачем ты хотела попасть в кабинет? ;;;;;;;Bath48;гг чуть разворачивает к себе стейси, держит за руки ;;;;;;;;;;;;;;;;;;;;
Стейси ;Я постоянно слышу шаги там. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Удивительно, что никто, кроме тебя не слышит, одержимая. ;;;;;;;Bath49;гг и стейси оборачиваются к детективу недовольные ;;;;;;;;;;;;;;;;;;;;
ГГ;Эй. Без оскорблений. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Моя комната находится над кабинетом мистера Голда. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я слышу шаги и скрежет какой-то. Будто кто-то все время там двигает стол. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Она спятила. ;;;;;;;Bath50;детектив взмахивает руками, будто бы уходит ;;;;;;;;;;;;;;;;;;;;
Стейси ;Я серьезно говорю, мистер Кунини. Мне не казалось! И я в своем уме. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;До того, как вы меня схватили, я снова слышала шаги и скрипы. Я хотела вас позвать, но увидела, как вы спите, и решилась сама. ;;;;;;;Bath51;детектив опустил руки, обернулся к ним ;;;;;;;;;;;;;;;;;;;;
Детектив ;Ты ей веришь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Да. Я собственными глазами видел, как она совершала ритуал. ;;;;;;;Bath52;гг прячет стейси за спину, смотрит на детектива;;;;;;;;;;;;;;;;;;;;
Детектив ;Ммммм... Идемте! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Куда? ;;;;;;;Bath53;тот же стат, детектив разворачивается ;;;;;;;;;;;;;;;;;;;;
Детектив ;Ясное дело - искать громадных крыс топотух! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Эээ.. я не могу. Никки подвернула ногу. Мне нужно к ней. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;А я говорил - женщины. Тобой, мой дорогой, руководят женщины. Вертят и крутят, как хотят. ;;;;;;;Bath54;тот же стат, детектив разворачивается к гг, злобно улыбается ;;;;;;;;;;;;;;;;;;;;
ГГ;Вообще-то она подвернула ногу, когда помогала мне затаскивать вас пьяного на диван. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Если вдруг в кабинете кто-то окажется, кричите. Я готов. ;;;;;;;Bath55;гг стоит, детектив уходит, стейси опустила голову, следует за детективом ;;;;;;;;;;;;;;;;;;;;
комната никки (если гг выбрал Риту);;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Никки ;Почему ты так долго? ;;;;;;Музыка: Улица/Холл/Коридор ;NikkiRoom;никки все так же сидит/полулежит на кровати  ;;;;;;;;;;;;;;;;;;;;
ГГ;Ох. Детектив чуть не арестовал Стейси. То есть Бриджет.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Никки ;Кого? ;;;;;;;"NikkiRoom1
";никки изумленно смотрит на гг, гг подходит к ней;;;;;;;;;;;;;;;;;;;;
ГГ;Стейси назвалась Стейси, потому что хотела попасть в Pink Star. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А свой шанс она потратила, когда пришла на показ с длинным носом. ;;;;;;;NikkiRoom2;гг садится рядом с ногами, показывает а свой нос;;;;;;;;;;;;;;;;;;;;
Никки ;Боже. Это никогда не закончится. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Конечно, не закончится, пока вы все не будете откровенны друг с другом, со мной и с детективом. ;;;;;;;NikkiRoom3;гг убирает руку, раздраженно смотрит на никки, никки закрывает ладонью глаза ;;;;;;;;;;;;;;;;;;;;
Никки ;Это все Сью. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Во всем виновата только она, Макс. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Она узнала, что когда-то у меня с Эдом был роман. ;;;;;;;NikkiRoom4;никки убирает руку, просто смотрит на гг, гг в шоке ;;;;;;;;;;;;;;;;;;;;
ГГ;У тебя был с ним роман?? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Никки ;Не кричи. (я не глухая) Рита об этом не знает. ;;;;;;;NikkiRoom5;никки подносит палец к губам, типа тшшш ;;;;;;;;;;;;;;;;;;;;
;Это было много лет назад. Мы тогда не дружили. ;;;;;;;NikkiRoom6;убирает руку от лица, кладет на бедро ;;;;;;;;;;;;;;;;;;;;
;Ты уже многое слышал про Эда. И знаешь, как порой он умеет уговаривать и провоцировать. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я повелась. Да, Рита не знает, потому что Эд тогда только женился на Клэр. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Клэр - это та самая мачеха, с которой у Риты был роман? ;;;;;;;NikkiRoom7;гг завороженно слушает, наливая крем в ладонь, не отрывает взгляд от никки ;;;;;;;;;;;;;;;;;;;;
Никки ;А говоришь, что мы не откровенны. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Вот уж нет! Это я узнал, используя пытки и гипноз. Добровольно никто рассказывать не хотел. ;;;;;;;NikkiRoom8;гг подносит руку с кремом к ноге никки, хмуро глядит ей в лицо ;;;;;;;;;;;;;;;;;;;;
Никки ;Так вот.. Сью узнала о том, что было между нами. И начала беспричинно ревновать своего обожаемого Эда ко мне.  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А Эд, как последний идиот, нашел, что это забавно. ;;;;;;;NikkiRoom9;никки взмахивает рукой так, будто рассказывает какой-то пустяк, гг намазывает ногу кремом ;;;;;;;;;;;;;;;;;;;;
;Помнишь тот самый платок? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Подарок Эда. Много лет назад. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Когда он мне его дарил, он сказал - в самые неприятные минуты кутайся в него и вспоминай меня. ;;;;;;;NikkiRoom10;тот же статик, только никки говорит это с печальным лицом, гг мажет - передвигайте его руку на свое усмотрение ;;;;;;;;;;;;;;;;;;;;
;И представь теперь, что я испытала, когда увидела на Сью это же платок. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Такая гадкая насмешка, о которой никому нельзя сказать. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Почему ты не сказала Рите обо всем? ;;;;;;;NikkiRoom11;никки печально смотрит в пространство на полу, типа зависла.. рукой касается своих губ. ;;;;;;;;;;;;;;;;;;;;
Никки ;Ты не слушаешь. Роман с Эдом случился тогда, когда он только женился. ;;;;;;;NikkiRoom12;тот же статик, только никки раздраженно смотрит в глаза удивленного гг;;;;;;;;;;;;;;;;;;;;
;Да, я виновата. И расплачиваюсь за это. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;В любой момент Рита может узнать обо всем. И она возненавидит меня. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Как она узнает? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Никки ;Письмо. Я писала когда-то письмо Эду, в котором заклинала его не говорить ничего Рите. Даже пыталась шантажировать. ;;;;;;;NikkiRoom13;никки валится спиной на кровать, закрывает лицо ладонями ;;;;;;;;;;;;;;;;;;;;
;Смешно звучит, знаю. Чертов детектив. Он его найдет, если Эд не выбросил. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ты ей не расскажешь? ;;;;;;;NikkiRoom14;никки поднимается на одном локте, грустно смотрит на гг, встревоженно ;;;;;;;;;;;;;;;;;;;;
Никки ;Я-то нет, а вот за мистера Кунини не ручаюсь. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Кстати, об этом ли ты догадывался, Макс? ;;;;;;;NikkiRoom15;тот же стат, только никки печально улыбается ;;;;;;;;;;;;;;;;;;;;
ГГ;Я уже на знаю, если честно,  о чем именно я догадывался. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Никки ;Может все на самом деле намного проще, м? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Вдруг, как в типичных детективах - убийцей окажется дворецкий. ;;;;;;;NikkiRoom16;гг перестает натирать ноги, а хлопает ладонью в креме себя по лбу ;;;;;;;;;;;;;;;;;;;;
ГГ;А ведь ты права. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Где всю ночь был Альфред? О чем он говорил с мистером Кунини? Он ведь кажется влюблен в Ракель.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;На всякий случай оставайся здесь и никуда не выходи. Поняла? Не хватало, чтоб еще кто-то пропал. ;;;;;;;NikkiRoom17;гг поднимается с испачканным лбом, очень тревожный ;;;;;;;;;;;;;;;;;;;;
;Я всю ночь глаз не сомкну. Буду нас сторожить. Вместе с детективом. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Никки ;Ну удачи тебе, Макс. ;;;;;;;NikkiRoom18;никки показывает, как всегда и все, на лоб гг. гг просто улыбается ;;;;;;;;;;;;;;;;;;;;
"Последствия выбора на строке - 6335 ""Марго//Сью""                                                                                                                                                        Примечание: если игрок выбрал Сью";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Вилла. Холл (если гг выбрал Сью);;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Так. Почти пришли. ;;;;;;Музыка: Улица/Холл/Коридор ;VillaHall01;гг притащил детектива в холл, где есть диван или любое место, на котором можно лежать - детектив почти не стоит на ногах;;;;;;;;;;;;;;;;;;;;
;Еще чуть-чуть. Потерпите. Ну же! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Двигайтесь, детектив. ;;;;;;;VillaHall02;гг пытается удержать детектива ;;;;;;;;;;;;;;;;;;;;
;Мне нужна ваша помощь! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Боже мой. Альфред?! Альф! Нужна помощь! ;;;;;;;VillaHall03;гг роняет детектива на пол, рядом с диваном, смотрит на него  ;;;;;;;;;;;;;;;;;;;;
;Ааах.. Черт! Где тебя носит?;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Ах, Боже мой! Что случилось? Убийца? Он мертв?? ;;;;;;;VillaHall04;Стейси торопится к гг.;;;;;;;;;;;;;;;;;;;;
ГГ;Мертв тут только мой идеал детектива. Вот, смотри.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Ох.. Бедняжка. Ему совсем плохо? ;;;;;;;VillaHall05;детект лежит на полу, гг смотрит на него расстроено, стейси рядом ;;;;;;;;;;;;;;;;;;;;
ГГ;Где Альфред? Мне нужно дотащить его до комнаты. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Он заперся у себя в комнате. Стадает. Оплакивает Ракель. Я принесла ему цветы и чай.  Это не особенно помогло.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Давай его положим хотя бы на диван? ;;;;;;;VillaHall06;Стейси берет детектива за ноги ;;;;;;;;;;;;;;;;;;;;
ГГ;Ты уверена? Он чертовски тяжелый. Я пока его тащил сюда..;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Мы попробуем. ;;;;;;;VillaHall07;гг берет детектива за плечи/руки ;;;;;;;;;;;;;;;;;;;;
ГГ;Как скажешь. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;VillaHall08;Стейси и гг закидывают детектива на диван. ;;;;;;;;;;;;;;;;;;;;
ГГ;Что с тобой? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Я так испугалась, подумала, что кого-то снова убивают. ;;;;;;;VillaHall09;Стейси садится рядом с детективом, может прям на его ноги, гг стоит ;;;;;;;;;;;;;;;;;;;;
;И опять эти шаги. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Шарлотта, куда ты уходишь? Я хочу быть с тобой. ;;;;;;;VillaHall10;стейси смотрит на детект удивленная;;;;;;;;;;;;;;;;;;;;
ГГ;Какие еще шаги? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;В кабинете мистера Голда я каждый день и каждую ночь слышу шаги. ;;;;;;;VillaHall11;тот же стат, стейси смотрит на гг, детектив лежит ;;;;;;;;;;;;;;;;;;;;
Детектив ;Шарлотта?!;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;И скрежет жуткий такой, будто кто-то двигает стол. И я знаю, кто виноват. Она снова охотится.;;;;;;;VillaHall12;стейси резко встает, решительная. гг улыбается, ласково смотрит на нее ;;;;;;;;;;;;;;;;;;;;
ГГ;Дева с красными бусами? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Именно она! Не веришь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Нуу.. Как тебе сказать. ;;;;;;;VillaHall13;гг пожимает плечами ;;;;;;;;;;;;;;;;;;;;
Стейси ;Пошли. ;;;;;;;VillaHall14;Стейси разворачивается и идет  ;;;;;;;;;;;;;;;;;;;;
ГГ;Куда? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;В мою комнату. И ты сам все услышишь. ;;;;;;;VillaHall15;гг идет за ней ;;;;;;;;;;;;;;;;;;;;
комната Стейси (если игрок выбрал Сью) нам надо большое зеркало и свечи;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Вот, садись сюда. Именно здесь отлично слышно. ;;;;;;Музыка: комната стейси ;StacyRoom01;стейси и гг вошли в комнату, стейси сразу прошла чуть дальше, указывая гг на кровать рукой ;;;;;;;;;;;;;;;;;;;;
ГГ;Если честно, Стейси, я начинаю беспокоиться за тебя. Как ты себя чувствуешь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Ты говоришь, как мой папа. Не стоит. Все хорошо. ;;;;;;;StacyRoom02;стейси садится на кровать, гг подходит стоит рядом ;;;;;;;;;;;;;;;;;;;;
;И я не сумасшедшая. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А я и не говорю, что ты сумасшедшая, скорее впечатлительная. ;;;;;;;StacyRoom03;стейси за руку притягивает гг на кровать ;;;;;;;;;;;;;;;;;;;;
Стейси ;Не настолько, чтоб сойти с ума. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А теперь сосредоточься и прислушайся. ;;;;;;;StacyRoom04;оба сидят в позе йога, гг смотрит на стейси ;;;;;;;;;;;;;;;;;;;;
ГГ;Глаза закрыть? так обычно на звуках лучше концентрируешься. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Дева с красными бусами ходит не настолько тихо. Но, если хочешь, можешь и закрыть, конечно.;;;;;;;StacyRoom05;оба закрывают глаза ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;StacyRoom06;гг открывает, поворачивается к стейси, стейси в той же позе ;;;;;;;;;;;;;;;;;;;;
ГГ;А долго ждать? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Не знаю. Я слышу ее с разной периодичностью.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;"""Вау.. Она так нарядилась именно для меня?"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"""Вряд ли для детектива или для других девочек.."" ";;;;;;;StacyRoom07;Крупный план стейси - ее оголенные или выдающиеся участки тела. ;;;;;;;;;;;;;;;;;;;;
;"""Хм.. но ведь мы могли и не встретиться сегодня вообще. Я когда-то слышал, что женщины в основном наряжаются для себя."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"""Ведь и в самом деле - какое дело большинству мужчин до идеально подобранных украшений, например."" ";;;;;;;StacyRoom08;оголенные участки ;;;;;;;;;;;;;;;;;;;;
;"""Ладно я.. Я ведь модель. Для меня это имеет значение."" ";;;;;;;StacyRoom09;оголенные участки ;;;;;;;;;;;;;;;;;;;;
Стейси ;Макс, я слышу, как ты думаешь. Это отвлекает. ;;;;;;;StacyRoom10;Стейси  открывает глаза, смотрит на гг, пока он пялит на ее грудь ;;;;;;;;;;;;;;;;;;;;
ГГ;Ты так говоришь, будто мы ее вызываем. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;А это идея!!;;;;;;;StacyRoom11;стейси вскакивает с кровати радостная ;;;;;;;;;;;;;;;;;;;;
ГГ;Нет-нет. Стой. Разве нам не хватило прошлого раза? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Так ведь она уже здесь. Нужно только попросить ее пошуметь. ;;;;;;;StacyRoom12;стейси выходит из кадра, гг в растерянности разводит руками ;;;;;;;;;;;;;;;;;;;;
ГГ;Я не совсем понимаю, честно говоря, а зачем нам это делать? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Не смотри на меня как на идиота. Я в самом деле не понимаю. ;;;;;;;StacyRoom13;Стейси толкает какое-то большое зеркало на середину комнаты ;;;;;;;;;;;;;;;;;;;;
Стейси ;Если я докажу, что это она, то мы найдем убийцу и избежим следующих жертв. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;И что для этого нужно? ;;;;;;;StacyRoom14;гг встает с кровати, смотрит на то как Стейси корячится;;;;;;;;;;;;;;;;;;;;
Стейси ;Зеркало и свечи. Дальше я прочту слова. Она должна прийти. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Странное однако у тебя хобби. ;;;;;;;StacyRoom15;гг чешет подбородок, стейси пропадает из кадра, гг провожает ее взглядом ;;;;;;;;;;;;;;;;;;;;
Стейси ;Не страннее, чем у других. Ракель любит азартные игры. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Рита безумная швея - в хорошем смысле. ;;;;;;;StacyRoom16;стейси возвращается со свечами, гг все так же стоит ;;;;;;;;;;;;;;;;;;;;
;Челси любит разные вещества, расширяющие сознание. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А Грейс вот без ума от Челси. ;;;;;;;StacyRoom17;стейси вокруг зеркала расставляет свечи ;;;;;;;;;;;;;;;;;;;;
;Тери всегда знает, что сказать и не прочь посостязаться с кем-нибудь в словоблудие. Да и просто предаться блуду. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Хах.. А ты неплохо осведомлена. ;;;;;;;StacyRoom18;гг улыбается, стейси на четвереньках зажигает свечи (можно ее грудь показать) ;;;;;;;;;;;;;;;;;;;;
Стейси ;Я хоть и юная, и росла в деревне, но не слепая же. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А Никки? Что ты скажешь о ней? ;;;;;;;StacyRoom19;гг улыбается, стейси на четвереньках зажигает другие свечи (можно ее попу показать) ;;;;;;;;;;;;;;;;;;;;
Стейси ;Она похожа на тень Риты, если честно.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Не знаю даже.. Ее отзывчивость и участие трогают сердце. Но кажется, ей не следует так полагаться во всем на Риту. ;;;;;;;StacyRoom20;Стейси встает, отряхивается, гг все еще стоит ;;;;;;;;;;;;;;;;;;;;
ГГ;Почему? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Стейси ;Потому что такая привязанность сводит с ума и толкает на разные глупости. ;;;;;;;StacyRoom21;стейси пропадает из кадра, гг смотрит на себя в отражении зеркала - дурацкое лицо ;;;;;;;;;;;;;;;;;;;;
